시군명,구/읍면동명,업종구분명,시설명,교습과정명,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
부천시,중동,학교교과교습학원,PLAN.A(플랜에이)독서실,독서실(유아/초·중·고),"경기도 부천시 중동 1129번지 501호 일부, 502호 일부","경기도 부천시 조마루로285번길 34, 501호 일부, 502호 일부 (중동)",37.49892671,126.7754428
부천시,중동,학교교과교습학원,케리그마영어보습학원,보습,경기도 부천시 중동 1129-1번지 센타프라자 4층 408호,"경기도 부천시 조마루로291번길 25, 4층 408호  (중동)",37.49853948,126.7755457
부천시,중동,학교교과교습학원,나무빛미술학원,미술,경기도 부천시 중동 1289번지 407호,"경기도 부천시 원미구 중동로 100, 407호 (중동)",37.48984732,126.7675778
부천시,중동,학교교과교습학원,씨에스어학원,실용외국어(유아/초·중·고),경기도 부천시 중동 1289번지 213호,"경기도 부천시 원미구 중동로 100, 213호 (중동)",37.48984732,126.7675778
부천시,중동,평생직업교육학원,피아노츠성인음악학원,실용음악(성악),경기도 부천시 중동 1149번지 부천중동리슈빌엔클래스 2층 203호,"경기도 부천시 길주로 246, 2층 203호 (중동)",37.503231,126.7695715
부천시,중동,학교교과교습학원,제이퍼니음악미술보습학원,보습,"경기도 부천시 중동 1039-2번지 301호,401호,402호","경기도 부천시 원미구 중동로 297, 301호,401호,402호 (중동)",37.50634741,126.7690529
부천시,중동,학교교과교습학원,중동온디느무용학원,무용,경기도 부천시 중동 1289번지 팰리스카운티아이파크 상가 507호,경기도 부천시 원미구 중동로 100 팰리스카운티 아이파크상가 507호,37.48984732,126.7675778
부천시,중동,학교교과교습학원,예원무용학원,무용,경기도 부천시 중동 1159-8번지 하성빌딩 503호,"경기도 부천시 원미구 석천로 174, 503호 (중동, 하성빌딩)",37.50270426,126.7629912
부천시,중동,학교교과교습학원,MyTurn(마이턴)영어입시학원,입시,경기도 부천시 중동 1034-5번지 씨티오피스 201호,"경기도 부천시 원미구 길주로 221, 201호 (중동, 씨티오피스)",37.50462282,126.7671922
부천시,중동,학교교과교습학원,세뜻중국어학원,실용외국어(유아/초·중·고),경기도 부천시 중동 1079-2번지 블래스랜드 302호,"경기도 부천시 원미구 길주로 317, 302호 (중동, 블래스랜드)",37.50322894,126.7777934
부천시,중동,학교교과교습학원,채움보습학원,보습,경기도 부천시 중동 682번지 서천빌딩 5층 501호,"경기도 부천시 부흥로 176, 5층 501호 (중동)",37.49606227,126.7621643
부천시,중동,학교교과교습학원,올림수학중3동캠퍼스보습학원,보습,경기도 부천시 중동 3-338번지 쌍둥이 2층,경기도 부천시 원미구 정주로 3 2층 (중동),37.50536845,126.7799923
부천시,중동,학교교과교습학원,프라임한솔영어보습학원,보습,경기도 부천시 중동 1172번지 보람마을아주아파트 상가 201호,경기도 부천시 원미구 부흥로 133 보람마을 아주아파트 상가 201호,37.49854103,126.7582775
부천시,중동,학교교과교습학원,아이엠에스(IMS)영어마을어학원,실용외국어(유아/초·중·고),경기도 부천시 중동 1144-1번지 굿모닝위너스텔3차 203호 일부,"경기도 부천시 원미구 소향로 223, 203호 일부 (중동, 굿모닝위너스텔3차)",37.50101112,126.7724056
부천시,중동,학교교과교습학원,스터디플래닛부천중동센터독서실,독서실(유아/초·중·고),"경기도 부천시 중동 1129-1번지 센타프라자 505호,506호,507호,508호,509호","경기도 부천시 원미구 조마루로291번길 25, 505호,506호,507호,508호,509호 (중동, 센타프라자)",37.49853948,126.7755457
부천시,중동,평생직업교육학원,부천위드피아노실용음악학원,실용음악(성악),경기도 부천시 중동 1060번지 일양빌딩 2층,"경기도 부천시 신흥로 270, 2층 (중동)",37.50764803,126.7753032
부천시,중동,학교교과교습학원,러셀바른공부전용자습관독서실,독서실(유아/초·중·고),경기도 부천시 중동 1035-2번지 하나빌딩 3층,"경기도 부천시 길주로 235, 3층 (중동)",37.50445422,126.7684933
부천시,중동,평생직업교육학원,초이스애견미용학원,애견미용,경기도 부천시 중동 1062-4번지 로얄프라자 607호 일부,"경기도 부천시 원미구 길주로 307, 607호 일부 (중동, 로얄프라자)",37.5034251,126.7767184
부천시,중동,학교교과교습학원,Zino(지노)수학보습,보습,경기도 부천시 중동 1112번지 위브더스테이트 상가 8동 309호,경기도 부천시 원미구 신흥로 150-1 위브더스테이트 상가 8동 309호 (중동),37.4973745,126.7788513
부천시,중동,학교교과교습학원,챕터스잉글리쉬보습학원,보습,경기도 부천시 중동 1058-2번지 중동프라자 502호,"경기도 부천시 원미구 길주로 275, 502호 (중동)",37.50384191,126.7732678
부천시,중동,학교교과교습학원,임언휘웰링턴잉글리쉬영어보습학원,보습,경기도 부천시 중동 1134-2번지 골드존타워 701호,"경기도 부천시 원미구 조마루로285번길 50, 701호 (중동,골드존타워)",37.49962009,126.7752484
부천시,중동,학교교과교습학원,부천라이즈어학원,실용외국어(유아/초·중·고),경기도 부천시 중동 1058-1번지 신명타운 501~505호 506호일부,경기도 부천시 원미구 길주로 273 신명타운 501~505호 506호일부 (중동),37.503895,126.77277
부천시,중동,학교교과교습학원,중앙음악학원,음악,경기도 부천시 중동 1056번지 제일프라자 501호,"경기도 부천시 원미구 길주로 243, 제일프라자 501호 (중동,제일프라자)",37.50433906,126.7694889
부천시,중동,학교교과교습학원,청탑독서실,독서실(유아/초·중·고),경기도 부천시 중동 1062-2번지 메디타워 902호,경기도 부천시 원미구 신흥로 228 902호 (중동),37.50400994,126.7762982
부천시,중동,학교교과교습학원,중동스마트영어보습학원,보습,경기도 부천시 중동 1033번지 우신빌딩 403호,"경기도 부천시 원미구 길주로 189, 403호 (중동,우신빌딩)",37.50512,126.7635263
부천시,중동,교습소,알파고바둑교습소,바둑,경기도 부천시 중동 807번지 3층 313호 일부,경기도 부천시 부일로 326,37.48795258,126.7662496
부천시,중동,교습소,SG(에스지)수학교습소,보습,경기도 부천시 중동 1172번지 2층 203호,경기도 부천시 부흥로 133,37.49854103,126.7582775
부천시,중동,교습소,삼성영어부곡영어교습소,보습,경기도 부천시 중동 1203-13번지 1층 좌측,경기도 부천시 심중로124번길 38,37.49367694,126.772349
부천시,중동,교습소,3030영어중동러닝센터교습소,실용외국어(유아/초·중·고),경기도 부천시 중동 1289번지 팰리스카운티중앙상가 119호,경기도 부천시 중동로 108-2,37.48984732,126.7675778
부천시,중동,교습소,브레인EQ(이큐)매쓰수학교습소,보습,경기도 부천시 중동 1289번지 팰리스카운티중앙상가 114호,경기도 부천시 중동로 108-2,37.48984732,126.7675778
부천시,중동,교습소,튼튼영어마스터클럽크리스틴영어교습소,보습,경기도 부천시 중동 1101번지 연화마을 상가동 201호,경기도 부천시 옥산로 47,37.49762051,126.780298
부천시,중동,교습소,세연영어교습소,보습,경기도 부천시 중동 1129-1번지 센타프라자 607호,경기도 부천시 조마루로291번길 25,37.49853948,126.7755457
부천시,중동,교습소,수능영어교습소,보습,경기도 부천시 중동 1129-1번지 센타프라자 2층 207호,경기도 부천시 조마루로291번길 25,37.49853948,126.7755457
부천시,중동,교습소,IVY아이비영어교습소,보습,경기도 부천시 중동 1185-2번지 그린타운아파트 상가동 2층 208호,경기도 부천시 부흥로303번길 43,37.4956268,126.7742654
부천시,중동,학교교과교습학원,중동오길보습학원,보습,경기도 부천시 중동 1161-3번지 일신빌딩 3층 일부,"경기도 부천시 소향로 131, 3층 일부 (중동)",37.50234246,126.7623025
부천시,중동,학교교과교습학원,ESL(이에스엘)잉글리쉬보습학원,보습,경기도 부천시 중동 1129번지 이스트타워 원 501호 일부,"경기도 부천시 원미구 조마루로285번길 34, 501호 일부 (중동,이스트타워 원)",37.49892671,126.7754428
부천시,중동,학교교과교습학원,제이퍼니음악미술보습학원,음악,"경기도 부천시 중동 1039-2번지 301호,401호,402호","경기도 부천시 원미구 중동로 297, 301호,401호,402호 (중동)",37.50634741,126.7690529
부천시,중동,학교교과교습학원,제2관TheDK(더디케이)보습학원,보습,경기도 부천시 중동 1129-1번지 센타프라자 4층 411호,"경기도 부천시 조마루로291번길 25, 4층 411호 (중동)",37.49853948,126.7755457
부천시,중동,학교교과교습학원,박미숙뮤직스토리음악학원,음악,경기도 부천시 중동 1144-1번지 굿모닝위너스텔3차 207호 중동,"경기도 부천시 원미구 소향로 223, 207호(중동, 굿모닝위너스텔3차) (중동)",37.50101112,126.7724056
부천시,중동,학교교과교습학원,이니띠움플러스독서실,독서실(유아/초·중·고),경기도 부천시 중동 1112번지 위브더스테이트 상가 8동 310호,"경기도 부천시 원미구 신흥로 150-1, 위브더스테이트상가8동310호 (중동,위브더스테이트)",37.4973745,126.7788513
부천시,중동,학교교과교습학원,중동씨앤씨(C&C)미술학원,미술,경기도 부천시 중동 1031-2번지 골든벨타워 7층 일부,"경기도 부천시 길주로 181, 골든벨타워 7층 일부 (중동, 골든벨타워)",37.5052352,126.762576
부천시,중동,학교교과교습학원,동성피아노학원,음악,경기도 부천시 중동 1181번지 3층 301호 일부,"경기도 부천시 조마루로 233, 3층 301호 일부 (중동)",37.49901466,126.7697203
부천시,중동,학교교과교습학원,알파@보습학원,보습,경기도 부천시 중동 1104번지 꿈마을 상가 2층 201호,경기도 부천시 원미구 옥산로 81 꿈마을상가 2층 201호,37.50142961,126.7791898
부천시,중동,학교교과교습학원,스마트러닝로봇학원,로봇,경기도 부천시 중동 1056번지 제일프라자 405호,"경기도 부천시 원미구 길주로 243, 제일프라자 405호 (중동,제일프라자)",37.50433906,126.7694889
부천시,중동,학교교과교습학원,미엘음악학원,음악,경기도 부천시 중동 1033-2번지 금영프라자2차 505호,경기도 부천시 원미구 길주로 195 금영프라자 2차 505호 (중동),37.50504019,126.7641599
부천시,중동,학교교과교습학원,리더스프렙어학원,실용외국어(유아/초·중·고),경기도 부천시 중동 1134번지 새롬프라자6차 501호 일부,"경기도 부천시 원미구 소향로 246, 새롬프라자 6차 501호 일부 (중동,새롬프라자 6차)",37.50020541,126.775077
부천시,중동,학교교과교습학원,김과학수학보습학원,보습,"경기도 부천시 중동 730-13번지 2층,3층","경기도 부천시 원미구 석천로 80 2층,3층",37.49440245,126.7611859
부천시,중동,학교교과교습학원,JK(제이케이)수학보습학원,보습,경기도 부천시 중동 1056번지 제일프라자 401호,경기도 부천시 원미구 길주로 243 제일프라자 401호 (중동),37.50433906,126.7694889
부천시,중동,학교교과교습학원,패스파인더보습학원,보습,경기도 부천시 중동 681-5번지 2층,"경기도 부천시 석천로 95, 2층 (중동)",37.49556537,126.7614988
부천시,중동,학교교과교습학원,더함영수보습학원,보습,경기도 부천시 중동 1159번지 이원빌딩 702호,"경기도 부천시 석천로 176, 702호 (중동, 이원빌딩)",37.50295665,126.7630469
부천시,중동,학교교과교습학원,브레이닝클래스보습학원,보습,경기도 부천시 중동 1058-2번지 중동프라자 6층 601호,"경기도 부천시 길주로 275, 6층 601호 (중동)",37.50384191,126.7732678
부천시,중동,학교교과교습학원,하하공간미술학원,미술,"경기도 부천시 중동 1288번지 406호, 407호","경기도 부천시 원미구 장말로 216번길 3 406호, 407호 ",37.48868025,126.7651844
부천시,중동,학교교과교습학원,삼성영어한라마을보습학원,보습,경기도 부천시 중동 1028-1번지 201호,"경기도 부천시 원미구 계남로 127, 201호 (중동)",37.50845252,126.7629615
부천시,중동,학교교과교습학원,독한독학재수입시학원,입시,경기도 부천시 중동 1138번지 호정프라자 604호,"경기도 부천시 원미구 중동로254번길 104, 604호 (중동, 호정프라자)",37.50145688,126.7746095
부천시,중동,학교교과교습학원,비원투혼입시학원,입시,경기도 부천시 중동 1159-8번지 하성빌딩 4층,"경기도 부천시 원미구 석천로 174, 4층 (중동,하성빌딩)",37.50270426,126.7629912
부천시,중동,학교교과교습학원,와이즈리더중동영어보습학원,보습,경기도 부천시 중동 1128번지 그린프라자503호.504호일부,경기도 부천시 원미구 부흥로303번길 62 그린프라자503호.504호일부 (중동),37.49726077,126.7759115
부천시,중동,학교교과교습학원,트리플보습학원,보습,경기도 부천시 중동 1056번지 제일프라자 402호,"경기도 부천시 원미구 길주로 243, 제일프라자 402호 (중동,제일프라자)",37.50433906,126.7694889
부천시,중동,학교교과교습학원,중동G1230학원,입시,경기도 부천시 중동 1134-4번지 굿모닝로얄프라자 5~8층,"경기도 부천시 원미구 조마루로285번길 40, 굿모닝로얄프라자 5~8층 (중동,굿모닝로얄프라자)",37.49928693,126.7753512
부천시,중동,학교교과교습학원,EDS(이디에스)보습학원,보습,경기도 부천시 중동 681-5번지 5층 전체,"경기도 부천시 석천로 95, 5층 전체 (중동)",37.49556537,126.7614988
