관리번호,노선명,노선번호,기점,종점,총연장,포장도연장 계(단위:㎞),포장도연장 2차선,포장도연장 4차선,포장도연장 6차선,포장도연장 8차선,미개설도연장(단위:㎞)
1612,소로3류688호선,시도1612호선,중 2-1 원미동 179,소 3-342 원미동 144-76,0.156,0.156,0.156,,,,
1613,소로3류689호선,시도1613호선,중1-77,소 3-344 원미동 177-178,0.094,0.094,0.094,,,,
1614,소로3류690호선,시도1614호선,중1-77,소 3-348 원미동 188-13,0.251,0.251,0.251,,,,
1615,소로3류691호선,시도1615호선,중 2-6 원미동 162-100,원미동 177-140,0.117,0.117,0.117,,,,
1616,소로3류692호선,시도1616호선,소 3-349 원미동 189-344,소사동 2-10,0.35,0.35,0.35,,,,
1617,소로3류693호선,시도1617호선,중 2-1 원미동 3,소 3-348 원미동 189-94,0.449,0.449,0.449,,,,
1618,소로3류694호선,시도1618호선,대 3-5 소사동 245-1,소사동 245-1,0.162,0.162,0.162,,,,
1619,소로3류695호선,시도1619호선,소 2-487 소사동 245,소 3-353 소사동 245,0.054,0.054,0.054,,,,
1620,소로3류696호선,시도1620호선,소 2-487 소사동 245,소 3-353 소사동 245,0.054,0.054,0.054,,,,
1621,소로3류697호선,시도1621호선,중 1-5 소사동 247,중 2-1 심곡동 471-25,0.368,0.368,0.368,,,,
1622,소로3류698호선,시도1622호선,대 3-2 심곡동 414-2,소 2-500 심곡동 414-2,0.137,0.137,0.137,,,,
1623,소로3류699호선,시도1623호선,소 2-500 심곡동 315-49,소 2-501 심곡동 414-3,0.106,0.106,0.106,,,,
1624,소로3류700호선,시도1624호선,소 2-500 심곡동 414-2,소 3-358 심곡동 414-2,0.106,0.106,0.106,,,,
1625,소로3류701호선,시도1625호선,소 2-499 중동 987,소 2-495 중동 988,0.585,0.585,0.585,,,,
1626,소로3류702호선,시도1626호선,소 1-47 중동 911-1,소 2-500 중동 895-44,0.66,0.66,0.66,,,,
1627,소로3류703호선,시도1627호선,소 3-367 송내동 496,중 2-66,0.356,0.356,0.356,,,,
1628,소로3류704호선,시도1628호선,대 1-1 송내동 496,송내동 496,0.135,0.135,0.135,,,,
1629,소로3류705호선,시도1629호선,대 1-1 송내동 496,송내동 496,0.125,0.125,0.125,,,,
1630,소로3류706호선,시도1630호선,대 1-1 송내동 496,송내동 496,0.113,0.113,0.113,,,,
1631,소로3류707호선,시도1631호선,대 1-1 송내동 496,송내동 496,0.107,0.107,0.107,,,,
1632,소로3류708호선,시도1632호선,소 2-505 심곡동 515,소 3-370 심곡동 515,0.094,0.094,0.094,,,,
1633,소로3류709호선,시도1633호선,대 1-2 심곡동 515,심곡동 499,0.47,0.47,0.47,,,,
1634,소로3류710호선,시도1634호선,대 1-2 심곡동 515,심곡동 499,0.476,0.476,0.476,,,,
1635,소로3류711호선,시도1635호선,대 3-2 심곡동 460,심곡동 470,0.555,0.555,0.555,,,,
1636,소로3류712호선,시도1636호선,대 3-2 심곡동 469,심곡동 470,0.555,0.555,0.555,,,,
1637,소로3류713호선,시도1637호선,대 1-1 심곡본동 547,심곡본동 547,0.081,0.081,0.081,,,,
1638,소로3류714호선,시도1638호선,대 1-1 심곡본동 547,심곡본동 547,0.086,0.086,0.086,,,,
1639,소로3류715호선,시도1639호선,대 1-1 심곡본동 557,심곡본동 557,0.31,0.31,0.31,,,,
1640,소로3류716호선,시도1640호선,대 1-1 심곡본동 557,소 3-375 심곡본동 557,0.013,0.013,0.013,,,,
1641,소로3류717호선,시도1641호선,대 3-5 소사동 245-2,소 2-516 소사동 245-2,0.153,0.153,0.153,,,,
1642,소로3류718호선,시도1642호선,중 1-5 소사동 245-2,소 3-384 소사동 245-2,0.11,0.11,0.11,,,,
1643,소로3류719호선,시도1643호선,중 1-5 역곡동 245-3,소 2-516 소사동 245-3,0.94,0.94,0.94,,,,
1644,소로3류720호선,시도1644호선,중 1-5 소사동 245-3,소 3-386 소사동 245-3,0.11,0.11,0.11,,,,
1645,소로3류721호선,시도1645호선,중 1-5 역곡동 255,소 2-519 역곡동 255,0.098,0.098,0.098,,,,
1646,소로3류722호선,시도1646호선,중 1-5 역곡동 255,소 2-519 역곡동 255,0.105,0.105,0.105,,,,
1647,소로3류723호선,시도1647호선,소 2-522 역곡동 256,소 2-521 역곡동 256,0.072,0.072,0.072,,,,
1648,소로3류724호선,시도1648호선,중 2-12 역곡동 256-1,소2-521,0.357,0.357,0.357,,,,
1649,소로3류725호선,시도1649호선,소 2-525 역곡동 259,소 2-524 역곡동 259,0.12,0.12,0.12,,,,
1650,소로3류726호선,시도1650호선,중 2-11 역곡동 259-1,소 2-526 역곡동 259-1,0.12,0.12,0.12,,,,
1651,소로3류727호선,시도1651호선,중 2-12 역곡동 259-2,소 2-525 역곡동 259-2,0.122,0.122,0.122,,,,
1652,소로3류728호선,시도1652호선,소 1-3,중 2-12 역곡동 263,0.127,0.127,0.127,,,,
1653,소로3류729호선,시도1653호선,중 2-11 역곡동 261,소 2-527 역곡동 261,0.116,0.116,0.116,,,,
1654,소로3류730호선,시도1654호선,중 2-2 역곡동 261-1,소 2-528 역곡동 261-1,0.115,0.115,0.115,,,,
1655,소로3류731호선,시도1655호선,중 2-2 역곡동 261-1,소 2-528 역곡동 261-1,0.115,0.115,0.115,,,,
1656,소로3류732호선,시도1656호선,중 1-5 역곡동 260,소 2-529 역곡동 260,0.116,0.116,0.116,,,,
1657,소로3류733호선,시도1657호선,중 2-2 역곡동 260,중 2-12 역곡동 260,0.24,0.24,0.24,,,,
1658,소로3류734호선,시도1658호선,중 2-11 역곡동 266,중 2-12 역곡동 266,0.24,0.24,0.24,,,,
1659,소로3류735호선,시도1659호선,중 2-11 역곡동 267,중 2-12 역곡동 267,0.24,0.24,0.24,,,,
1660,소로3류736호선,시도1660호선,중 2-12 역곡동 268,중 2-2 역곡동 268,0.24,0.24,0.24,,,,
1661,소로3류737호선,시도1661호선,중 2-12 역곡동 268,중 2-2 역곡동 268,0.24,0.24,0.24,,,,
1662,소로3류738호선,시도1662호선,소 2-533 역곡동 273-2,소 2-532 역곡동 273-2,0.125,0.125,0.125,,,,
1663,소로3류739호선,시도1663호선,중 1-49,중 1-49,0.162,0.162,0.162,,,,
1664,소로3류740호선,시도1664호선,소 1-54 역곡동 274-1,중 1-49,0.16,0.16,0.16,,,,
1665,소로3류741호선,시도1665호선,중 2-12 역곡동 272,소 2-538 역곡동 272-1,0.26,0.26,0.26,,,,
1666,소로3류742호선,시도1666호선,중3-84,소 2-546 소사동 253,0.252,0.252,0.252,,,,
1667,소로3류743호선,시도1667호선,중3-84,중 2-11 역곡동 250,0.82,0.82,0.82,,,,
1668,소로3류744호선,시도1668호선,대 1-1 소사본동 255,대 1-1 소사본동 255,0.442,0.442,0.442,,,,
1669,소로3류745호선,시도1669호선,중 1-5 소사동 253,소 3-414 소사동 253,0.098,0.098,0.098,,,,
1670,소로3류746호선,시도1670호선,중 1-5 역곡동 250,소 3-414 역곡동 250,0.088,0.088,0.088,,,,
1671,소로3류747호선,시도1671호선,중 1-5 역곡동 250,소 3-414 역곡동 250,0.061,0.061,0.061,,,,
1672,소로3류748호선,시도1672호선,중 1-5 역곡동 250,소 3-414 역곡동 250,0.043,0.043,0.043,,,,
1673,소로3류749호선,시도1673호선,중 1-5 역곡동 258,소 3-423 역곡동 258,0.042,0.042,0.042,,,,
1674,소로3류750호선,시도1674호선,중 1-5 역곡동 258,소 3-423 역곡동 258,0.042,0.042,0.042,,,,
1675,소로3류751호선,시도1675호선,중 1-5 역곡동 258,소 3-423 역곡동 258,0.042,0.042,0.042,,,,
1676,소로3류752호선,시도1676호선,중 2-11 역곡동 258,역곡동 258,0.574,0.574,0.574,,,,
1677,소로3류753호선,시도1677호선,중 1-5 역곡동 270,소 3-429 역곡동 270,0.043,0.043,0.043,,,,
1678,소로3류754호선,시도1678호선,중 1-5 역곡동 270,소 3-429 역곡동 270,0.043,0.043,0.043,,,,
1679,소로3류755호선,시도1679호선,중 1-5 역곡동 271,소 3-429 역곡동 271,0.038,0.038,0.038,,,,
1680,소로3류756호선,시도1680호선,중 1-5 역곡동 271-1,소 3-429 역곡동 271-1,0.05,0.05,0.05,,,,
1681,소로3류757호선,시도1681호선,중 1-5 역곡동 271-1,소 3-429 역곡동 271-1,0.042,0.042,0.042,,,,
1682,소로3류758호선,시도1682호선,중 1-21 역곡동 271-1,역곡동 81-10,0.585,0.585,0.585,,,,
1683,소로3류759호선,시도1683호선,소3-665,괴안동 128-7,0.592,0.592,0.592,,,,
1684,소로3류760호선,시도1684호선,대 1-1 괴안동 211-1,소 3-430 괴안동 211-2,0.055,0.055,0.055,,,,
1685,소로3류761호선,시도1685호선,대 1-1 괴안동 211-3,소 3-430 괴안동 211-3,0.058,0.058,0.058,,,,
1686,소로3류762호선,시도1686호선,대 1-1 괴안동 211-3,소 3-430 괴안동 211-3,0.065,0.065,0.065,,,,
1687,소로3류763호선,시도1687호선,소 3-665,소 3-433 괴안동 211-3,0.17,0.17,0.17,,,,
1688,소로3류764호선,시도1688호선,소3-664 괴안동 210-1,서울시구역계 괴안동 210-1,0.35,0.35,0.35,,,,
1689,소로3류765호선,시도1689호선,소 2-553 괴안동 210-2,중2-77,0.098,0.098,0.098,,,,
1690,소로3류766호선,시도1690호선,소 2-553 괴안동 210-2,중2-77,0.1,0.1,0.1,,,,
1691,소로3류767호선,시도1691호선,중2-77,소 3-435 괴안동 210-2,0.069,0.069,0.069,,,,
1692,소로3류768호선,시도1692호선,소 2-562 심곡본동 565,소 2-558 송내동 631-4,0.378,0.378,0.378,,,,
1693,소로3류769호선,시도1693호선,소 2-566 송내동 631-4,소 2-564 송내동 631-4,0.222,0.222,0.222,,,,
1694,소로3류770호선,시도1694호선,소 2-565 송내동 631-4,소 2-564 송내동 631-4,0.112,0.112,0.112,,,,
1695,소로3류771호선,시도1695호선,소 2-566 송내동 631-4,소 2-564 송내동 631-4,0.222,0.222,0.222,,,,
1696,소로3류772호선,시도1696호선,소 2-565 심곡본동 565,소 2-564 심곡본동 565,0.111,0.111,0.111,,,,
1697,소로3류773호선,시도1697호선,소 2-562 심곡본동 565,소 2-561 심곡본동 565,0.064,0.064,0.064,,,,
1698,소로3류774호선,시도1698호선,소 2-561 송내동 631-4,소 2-559 송내동 631-4,0.188,0.188,0.188,,,,
1699,소로3류775호선,시도1699호선,소 1-64 심곡본동 651,소 2-567 심곡본동 651,0.229,0.229,0.229,,,,
1700,소로3류776호선,시도1700호선,소 1-64 심곡본동 651,소 2-567 심곡본동 651,0.236,0.236,0.236,,,,
1701,소로3류777호선,시도1701호선,소 1-64 심곡본동 651,소 2-567 심곡본동 651,0.236,0.236,0.236,,,,
1702,소로3류778호선,시도1702호선,소 1-64 심곡본동 651,소 2-567 심곡본동 651,0.236,0.236,0.236,,,,
1703,소로3류779호선,시도1703호선,대 1-1 심곡본동 651,중 3-4 심곡본동 651,0.515,0.515,0.515,,,,
1704,소로3류780호선,시도1704호선,중 3-4 심곡본동 651,소 1-64 심곡본동 651,0.235,0.235,0.235,,,,
1705,소로3류781호선,시도1705호선,소 2-569 심곡본동 651,소 3-450 심곡본동 651,0.103,0.103,0.103,,,,
1706,소로3류782호선,시도1706호선,소 2-569 심곡본동 651,소 3-450 심곡본동 651,0.104,0.104,0.104,,,,
1707,소로3류783호선,시도1707호선,소 2-569 심곡본동 651,소 3-450 심곡본동 651,0.113,0.113,0.113,,,,
1708,소로3류784호선,시도1708호선,소 2-569 심곡본동 651,소 3-450 심곡본동 651,0.115,0.115,0.115,,,,
1709,소로3류785호선,시도1709호선,소 1-57 송내동 418-8,소 2-574 송내동 산31-2,0.232,0.232,0.232,,,,
1710,소로3류786호선,시도1710호선,소 1-57 송내동 산1-32,소 3-456  송내동 산29-1,0.076,0.076,0.076,,,,
1711,소로3류787호선,시도1711호선,소 2-575 송내동 638-2,소 3-459 송내동 452-10,0.093,0.093,0.093,,,,
1712,소로3류788호선,시도1712호선,중 3-4 송내동 산40-2,소 2-575 송내동 산31-2,0.136,0.136,0.136,,,,
1713,소로3류789호선,시도1713호선,중 3-4 송내동 460-9,송내동 403-99,0.097,0.097,0.097,,,,
1714,소로3류790호선,시도1714호선,소 3-463 심곡본동 680-1,심곡본동 680-1,0.037,0.037,0.037,,,,
1715,소로3류791호선,시도1715호선,소 2-577 송내동 680,소 3-597 송내동 680-1,0.282,0.282,0.282,,,,
1716,소로3류792호선,시도1716호선,소 2-577 송내동 680,소 2-577 송내동 680,0.189,0.189,0.189,,,,
1717,소로3류793호선,시도1717호선,소 1-65 심곡본동 567,소 2-582 심곡본동 567,0.04,0.04,0.04,,,,
1718,소로3류794호선,시도1718호선,소 2-579 심곡본동 819-1,소 2-580 심곡본동 819-1,0.118,0.118,0.118,,,,
1719,소로3류795호선,시도1719호선,소 1-65 심곡본동 819-1,소 3-466 심곡본동 819-1,0.095,0.095,0.095,,,,
1720,소로3류796호선,시도1720호선,소 1-65 심곡본동 819-1,소 3-466 심곡본동 819-1,0.105,0.105,0.105,,,,
1721,소로3류797호선,시도1721호선,소 2-580 심곡본동 819-1,소 2-580 심곡본동 819-1,0.184,0.184,0.184,,,,
1722,소로3류798호선,시도1722호선,소 1-65 심곡본동 819,소 3-604 심곡본동 819,0.056,0.056,0.056,,,,
1723,소로3류799호선,시도1723호선,소 2-581 심곡본동 819,소 2-581 심곡본동 819,0.232,0.232,0.232,,,,
1724,소로3류800호선,시도1724호선,소 2-581 심곡본동 819,소 2-581 심곡본동 819,0.207,0.207,0.207,,,,
1725,소로3류801호선,시도1725호선,소 2-581 심곡본동 819,소 3-604 심곡본동 819,0.072,0.072,0.072,,,,
1726,소로3류802호선,시도1726호선,소 1-65 심곡동 630-20,소 2-586 심곡동 629-12,0.265,0.265,0.265,,,,
1727,소로3류803호선,시도1727호선,소 2-587 심곡본동617-7,소 2-583 심곡본동 615,0.363,0.363,0.363,,,,
1728,소로3류804호선,시도1728호선,중 3-4 심곡본동 615,소 2-585 심곡본동 615,0.131,0.131,0.131,,,,
1729,소로3류805호선,시도1729호선,소 2-591 심곡본동 797,소 2-589 심곡본동 797,0.217,0.217,0.217,,,,
1730,소로3류806호선,시도1730호선,중 3-4 심곡본동 797,중1-81,0.512,0.512,0.512,,,,
1731,소로3류807호선,시도1731호선,소 2-592 심곡본동 797,중1-81,0.439,0.439,0.439,,,,
1732,소로3류808호선,시도1732호선,소 2-592 심곡본동 562-37,소 2-592 심곡본동 617-8,0.099,0.099,0.099,,,,
1733,소로3류809호선,시도1733호선,대 1-1 심곡본동 797,소3-479,0.131,0.131,0.131,,,,
1734,소로3류810호선,시도1734호선,대 1-1 심곡본동 797,소 3-590 심곡본동 797,0.169,0.169,0.169,,,,
1735,소로3류811호선,시도1735호선,대 1-1 심곡본동 797,소 3-590 심곡본동 797,0.167,0.167,0.167,,,,
1736,소로3류812호선,시도1736호선,중3-69,대 2-4 송내동 313-10,0.09,0.09,0.09,,,,
1737,소로3류813호선,시도1737호선,소 3-489 소사본동 91-68,중1-80,0.194,0.194,0.194,,,,
1738,소로3류814호선,시도1738호선,소 1-68 소사본동 101-107,중1-80,0.133,0.133,0.133,,,,
1739,소로3류815호선,시도1739호선,소 1-68 소사본동 101-15,소 3-494 소사본동 108-19,0.128,0.128,0.128,,,,
1740,소로3류816호선,시도1740호선,중 2-10 소사본동 130-3,소 1-68 소사본동 96-47,0.313,0.313,0.313,,,,
1741,소로3류817호선,시도1741호선,중 2-10 소사본동 103-1,중 2-10 소사본동 96-6,0.137,0.136,0.136,,,,0.001
1742,소로3류818호선,시도1742호선,소 3-491 소사본동 124,소 3-494 소사본동 120-3,0.135,0,,,,,0.135
1743,소로3류819호선,시도1743호선,중 2-10 소사본동 291,소 3-491 소사본동 118-34,0.566,0,,,,,0.566
1744,소로3류820호선,시도1744호선,소 2-595 소사본동 291,소 3-494 소사본동 291,0.095,0,,,,,0.095
1745,소로3류821호선,시도1745호선,중 2-10 소사본동 291-1,소 2-596 소사본동 291-1,0.11,0,,,,,0.11
1746,소로3류822호선,시도1746호선,중 2-47 소사본동 291-1,소 3-496 소사본동 291-1,0.2,0,,,,,0.2
1747,소로3류823호선,시도1747호선,중 2-47 소사본동 171-17,소 2-598 소사본동 191-5,0.2,0,,,,,0.2
1748,소로3류824호선,시도1748호선,소 2-598 소사본동 367,소사본동 192-6,0.093,0,,,,,0.093
1749,소로3류825호선,시도1749호선,대 3-5 소사본동 289,소 2-599 소사본동 289,0.12,0,,,,,0.12
1750,소로3류826호선,시도1750호선,중 2-8 소사본동 289,소 2-599 소사본동 289,0.13,0,,,,,0.13
1751,소로3류827호선,시도1751호선,중 2-8 소사본동 289,소 3-500 소사본동 289,0.185,0,,,,,0.185
1752,소로3류828호선,시도1752호선,대 3-5 소사본동 289,소 3-502 소사본동 289,0.054,0,,,,,0.054
1753,소로3류829호선,시도1753호선,소 3-506 소사본동 302,소 3-505 소사본동 302,0.114,0,,,,,0.114
1754,소로3류830호선,시도1754호선,중 2-8 소사본동 289,중 3-2 소사본동302-2,0.396,0,,,,,0.396
1755,소로3류831호선,시도1755호선,중 2-8 소사본동302-1,중 3-2 소사본동302-2,0.385,0,,,,,0.385
1756,소로3류832호선,시도1756호선,소 2-601 소사본동302-2,소 3-505 소사본동302-2,0.1,0,,,,,0.1
1757,소로3류833호선,시도1757호선,중 3-2 소사본동 342,소 2-603 소사본동 342,0.105,0,,,,,0.105
1758,소로3류834호선,시도1758호선,중 3-2 소사본동 342,소 2-603 소사본동 342,0.105,0,,,,,0.105
1759,소로3류835호선,시도1759호선,중 3-9 소사본동 342-1,중 3-2 소사본동 342-1,0.3,0,,,,,0.3
1760,소로3류836호선,시도1760호선,대 3-5 소사본동 342-1,중 2-10 소사본동 342,0.29,0,,,,,0.29
1761,소로3류837호선,시도1761호선,중 2-10 소사본동 344,소 2-605 소사본동 344,0.12,0,,,,,0.12
1762,소로3류838호선,시도1762호선,대 3-5 소사본동 344-1,중 2-10 소사본동 344-1,0.24,0,,,,,0.24
1763,소로3류839호선,시도1763호선,소 2-607 소사본동 344-1,소 3-513 소사본동344-1,0.116,0,,,,,0.116
1764,소로3류840호선,시도1764호선,소 2-607 소사본동344-1,소 3-513 소사본동 344-1,0.14,0,,,,,0.14
1765,소로3류841호선,시도1765호선,대 3-5 소사본동 290,소 3-517 소사본동 290,0.05,0,,,,,0.05
1766,소로3류842호선,시도1766호선,대 1-1 소사본동 259,중 2-8 소사본동 290,0.385,0,,,,,0.385
1767,소로3류843호선,시도1767호선,중 3-31 소사본동 258,소 2-611 소사본동 258,0.099,0,,,,,0.099
1768,소로3류844호선,시도1768호선,중 2-8 소사본동 290,소 2-613 소사본동 308,0.233,0,,,,,0.233
1769,소로3류845호선,시도1769호선,중 3-2 소사본동 308,소 2-613 소사본동 308,0.115,0,,,,,0.115
1770,소로3류846호선,시도1770호선,중 3-9 소사본동 313,소 1-75 소사본동 313,0.059,0,,,,,0.059
1771,소로3류847호선,시도1771호선,대 3-5 소사본동 315,중 3-9 소사본동 314,0.24,0,,,,,0.24
1772,소로3류848호선,시도1772호선,중 3-9 소사본동 315,소 3-523 소사본동 315,0.085,0,,,,,0.085
1773,소로3류849호선,시도1773호선,중 3-9 소사본동 315,소 3-523 소사본동 315,0.085,0,,,,,0.085
1774,소로3류850호선,시도1774호선,중 3-9 소사본동 316,소 1-77 소사본동 316,0.22,0,,,,,0.22
1775,소로3류851호선,시도1775호선,소 1-76 소사본동 316,소 3-526 소사본동 316,0.105,0,,,,,0.105
1776,소로3류852호선,시도1776호선,소 2-616 소사본동 265-20,소사본동 244-81,0.17,0,,,,,0.17
1777,소로3류853호선,시도1777호선,중 3-9 소사본동 312,소 3-534 소사본동 312,0.061,0,,,,,0.061
1778,소로3류854호선,시도1778호선,중 3-9 소사본동 312,소 2-616 소사본동 267-4,0.292,0,,,,,0.292
