,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
4723,궁중중화요리,음식,중식,중국음식/중국집,126.796257118388,37.5235980159426,경기도 부천시 상오정로 112
4737,이조떡집,음식,제과제빵떡케익,제과점,126.764188630619,37.478782750905,경기도 부천시 성주로 86-4
4765,YOUNG타이어,소매,자동차/자동차용품,타이어판매,126.802330337314,37.5293723150406,경기도 부천시 소사로819번길 33
4858,쫑&쩡포차,음식,유흥주점,소주방/포장마차,126.760407336149,37.5037198267417,경기도 부천시 석천로177번길 44
4959,팡팡노래연습장,관광/여가/오락,무도/유흥/가무,노래방,126.786274312734,37.5043398600335,경기도 부천시 부천로 229-11
4986,중동중부센타,소매,책/서적/도서,서적/신문소매,126.775866559962,37.4885634474007,경기도 부천시 신흥로53번길 23
5019,대경상사,소매,자동차/자동차용품,자동차부품판매,126.822295187702,37.5296271711157,경기도 부천시 고리울로51번길 56
5063,진상사,소매,음/식료품소매,식료품점,126.78693762521,37.4850104244939,경기도 부천시 부일로 512
5073,브니엘카센타,생활서비스,자동차/이륜차,자동차정비/카센타,126.791045283922,37.5212831845883,경기도 부천시 수도로 238
5098,웅진씽크빅아동전집유니아이,학문/교육,학문교육기타,학습지보급,126.812942276573,37.4844005709923,경기도 부천시 경인로 520
5125,싸인아카데미,생활서비스,광고/인쇄,간판제작종합,126.786323461549,37.5013038752719,경기도 부천시 부천로 191
5133,놀부부대찌개,음식,한식,부대찌개/섞어찌개,126.768133203709,37.4953849920638,경기도 부천시 중동로 166
5148,CSC숯불바베큐,음식,양식,바베큐전문,126.817188128467,37.4840376879862,경기도 부천시 경인로536번길 62
5187,진,소매,의복의류,여성의류전문점,126.782086091756,37.4850596229864,경기도 부천시 부천로 7
5243,잉크이야기,소매,사무/문구/컴퓨터,사무/문구용품,126.784738153817,37.4993323282036,경기도 부천시 부천로167번길 23-4
5283,탑24시편의점,소매,종합소매점,편의점,126.764648470578,37.4872482931262,경기도 부천시 중동로 81
5312,커피콩,음식,커피점/카페,커피전문점/카페/다방,126.807567672748,37.5280106928276,경기도 부천시 소사로794번길 53
5314,떡볶이스캔들,음식,분식,라면김밥분식,126.824591233705,37.5231806130753,경기도 부천시 지양로158번길 17
5328,해맑은속눈썹,생활서비스,이/미용/건강,발/네일케어,126.760028545596,37.5026886730778,경기도 부천시 소향로 111
5342,홍어마을,음식,일식/수산물,홍어전문,126.769644888296,37.5025008997609,경기도 부천시 중동로254번길 15
5351,글로리,음식,한식,한식/백반/한정식,126.776630270291,37.5048260407699,경기도 부천시 신흥로238번길 15
5388,눈썹이야기,생활서비스,이/미용/건강,여성미용실,126.80246612553,37.5258326312621,경기도 부천시 원종로23번길 39
5488,풍년동태아구나라,음식,한식,한식/백반/한정식,126.772938251613,37.502363961651,경기도 부천시 중동로262번길 72
5499,망고식스,음식,커피점/카페,커피전문점/카페/다방,126.762071535382,37.5043049309835,경기도 부천시 길주로 180
5532,엠포리움,소매,의복의류,일반의류,126.753025544691,37.5021464133144,경기도 부천시 조마루로85번길 33-8
5537,국수집,음식,분식,국수/만두/칼국수,126.780490099329,37.4837726956164,경기도 부천시 자유로 39
5580,쿨펫미용용품점,소매,화장품소매,화장품판매점,126.763930504863,37.5040540893012,경기도 부천시 석천로 188
5615,항아리칼국수,음식,분식,국수/만두/칼국수,126.805329180728,37.5314570465187,경기도 부천시 소사로 843
5623,SBS노래연습장,관광/여가/오락,무도/유흥/가무,노래방,126.793357537016,37.4844634639309,경기도 부천시 부일로 567
5724,트윈마트,소매,종합소매점,수퍼마켓,126.794865731783,37.5038962178157,경기도 부천시 원미로 242
5738,유진유통,소매,음/식료품소매,식료품점,126.767106116674,37.5172693870686,경기도 부천시 석천로342번길 30
5753,부천종합지도,소매,책/서적/도서,지도판매,126.784548164605,37.4901217796006,경기도 부천시 부흥로 396
5789,연세부동산,부동산,부동산중개,부동산중개,126.763824744475,37.4809684637938,경기도 부천시 중동로 9-4
5796,진아뷰티끄,생활서비스,이/미용/건강,비만/피부관리,126.778839891246,37.5031819915214,경기도 부천시 길주로 325
5815,관인알찬미술음악학원,학문/교육,학원-음악미술무용,서예/서화/미술,126.773305652673,37.4902758832506,경기도 부천시 신흥로67번길 73
5878,정다방,음식,커피점/카페,커피전문점/카페/다방,126.777123994542,37.4870356972998,경기도 부천시 신흥로 38
5920,한아름고추방앗간,생활서비스,세탁/가사서비스,방앗간/정미소,126.750575304742,37.4944437193292,경기도 부천시 장말로 71
5939,솜씨마당,소매,의복의류,일반의류,126.778660788424,37.4780682479081,경기도 부천시 성주로200번길 7
5986,백조사,생활서비스,세탁/가사서비스,세탁소/빨래방,126.806265876958,37.5159867516857,경기도 부천시 까치로106번길 11
6012,굿모닝공인중개사사무소,부동산,부동산중개,부동산중개,126.776253734633,37.5043355817081,경기도 부천시 신흥로 230
6018,FLOWER,소매,의복의류,일반의류,126.75527048941,37.4888618213233,경기도 부천시 부일로 223
6022,더팬,음식,유흥주점,호프/맥주,126.809073748983,37.5072840575664,경기도 부천시 까치로6번길 7-10
6039,엠에스개발,부동산,부동산중개,부동산중개,126.751497247439,37.5063110590221,경기도 부천시 길주로 81
6046,은비네,소매,종합소매점,잡화점,126.763268944651,37.488621454286,경기도 부천시 부일로297번길 10
6047,협신오토바이,생활서비스,자동차/이륜차,자전거판매/수리,126.770106016727,37.4923149971688,경기도 부천시 장말로 253
6052,헬로블린,소매,가방/신발/액세서리,구두제화/캐주얼화,126.783574928342,37.4859850105131,경기도 부천시 부천로 20
6068,국시방김밥,음식,분식,라면김밥분식,126.804491304695,37.5279525583286,경기도 부천시 소사로 805
6077,국일식당,음식,한식,한식/백반/한정식,126.77804497545,37.481864261424,경기도 부천시 경인로206번길 37
6085,홍익태권도,학문/교육,학원기타,학원(종합),126.769916410227,37.4825007369342,경기도 부천시 경인로134번길 34
6095,국공립원종어린이집,학문/교육,유아교육,어린이집,126.807830806874,37.5299595819838,경기도 부천시 고강로24번길 33
6108,토마토분식,음식,분식,라면김밥분식,126.8108680908,37.4832894527066,경기도 부천시 부광로8번길 36
6112,동경구락부,음식,일식/수산물,음식점-일식,126.772326157675,37.5024477048855,경기도 부천시 중동로262번길 62
6144,현대중동무냐무냐,소매,의복의류,아동복판매,126.762071535382,37.5043049309835,경기도 부천시 길주로 180
6160,리딩타운부천,학문/교육,학원-어학,학원-외국어/어학,126.762620578976,37.5053018204542,경기도 부천시 길주로 181
6167,이니띠움독서실,학문/교육,도서관/독서실,독서실,126.778826453255,37.4977576204828,경기도 부천시 신흥로 150-1
6190,웰빙플러스,소매,건강/미용식품,건강식품판매,126.805124513235,37.5223004740953,경기도 부천시 소사로 742
6200,대박솥단지삼겹살,음식,한식,갈비/삼겹살,126.768449551941,37.4802508828653,경기도 부천시 경인로120번길 88-4
6265,여수굴집,음식,일식/수산물,굴요리전문,126.757664887403,37.5060967714718,경기도 부천시 길주로 137
6292,D.C&D.C백화점,소매,음/식료품소매,식료품점,126.77893559842,37.484108043629,경기도 부천시 자유로 25
6323,잉크가이경기1센터,소매,사무/문구/컴퓨터,잉크충전,126.784894568212,37.5106148967984,경기도 부천시 부천로 298
6370,부곡피아노,학문/교육,학원-음악미술무용,피아노/바이올린/기타,126.773875457081,37.4941562535849,경기도 부천시 부흥로272번길 19-23
6380,BHC치킨,음식,닭/오리요리,후라이드/양념치킨,126.762620578976,37.5053018204542,경기도 부천시 길주로 181
6389,리오헤어모드,생활서비스,이/미용/건강,여성미용실,126.781894164162,37.4773807976568,경기도 부천시 성주로 226
6392,365세일마트,소매,종합소매점,수퍼마켓,126.790598484369,37.4893819516079,경기도 부천시 원미로78번길 8-3
6400,바다의별어린이집,학문/교육,유아교육,어린이집,126.800826095702,37.4713572874954,경기도 부천시 소사로148번길 94
6416,원진슈퍼,소매,종합소매점,수퍼마켓,126.80185227779,37.4814323233996,경기도 부천시 경인로412번길 13
6425,스무디킹,음식,커피점/카페,커피전문점/카페/다방,126.744250562223,37.5000441490228,경기도 부천시 조마루로 2
6446,둘리문구,소매,사무/문구/컴퓨터,사무/문구용품,126.819014649674,37.5281617644009,경기도 부천시 역곡로490번길 53
6461,한스,소매,의복의류,여성의류전문점,126.782086091756,37.4850596229864,경기도 부천시 부천로 7
6484,쿨노래연습장,관광/여가/오락,무도/유흥/가무,노래방,126.789321684768,37.4914232392444,경기도 부천시 원미로97번길 21
6527,다올헤어,생활서비스,이/미용/건강,여성미용실,126.796155166322,37.4721837985995,경기도 부천시 소사로148번가길 17
6565,연지,소매,의복의류,셔츠/내의/속옷,126.762701077395,37.4942559879505,경기도 부천시 장말로187번길 27-5
6601,헤어메시아,생활서비스,이/미용/건강,여성미용실,126.766970885285,37.4917957555699,경기도 부천시 중동로 108
6603,JC영어교습소,학문/교육,학원-어학,학원-어린이영어,126.764694871429,37.5050261914613,경기도 부천시 길주로 199
6664,일레븐,소매,의복의류,캐쥬얼/스포츠의류,126.781252509351,37.483474210297,경기도 부천시 경인로 231
6673,SK이화주유소,생활서비스,주유소/충전소,주유소,126.786562979139,37.5025767963646,경기도 부천시 부천로 207
6680,서울우유온수동보급소,소매,음/식료품소매,식료품점,126.8117822367,37.489822180876,경기도 부천시 역곡로46번길 35
6717,플러스할인마트,소매,종합소매점,수퍼마켓,126.793014179472,37.4847212577374,경기도 부천시 부일로571번길 15
6731,여성큰옷,소매,의복의류,여성의류전문점,126.757664887403,37.5060967714718,경기도 부천시 길주로 137
6753,SKINEPISODE,소매,화장품소매,화장품판매점,126.81646778816,37.5268117463527,경기도 부천시 역곡로 474
6801,가우씨엠씨,부동산,부동산중개,부동산중개,126.777385612607,37.4966524632244,경기도 부천시 부흥로315번길 52
6803,조마루감자탕,음식,한식,해장국/감자탕,126.75116410075,37.505262339978,경기도 부천시 길주로 80
6855,원포올디앤씨,부동산,부동산중개,부동산중개,126.779215838513,37.4953739003262,경기도 부천시 옥산로 7
6866,대치순대국,음식,별식/퓨전요리,순대전문점,126.750201172696,37.5039997204266,경기도 부천시 소향로13번길 14-22
6887,대퐁청과,소매,음/식료품소매,청과물소매,126.793990268004,37.4795682711498,경기도 부천시 호현로474번길 15
6900,프라다,소매,가정/주방/인테리어,유리/페인트/철물건축자재,126.750085432869,37.5048364555854,경기도 부천시 소향로13번길 28-14
6910,누렁이황소곱창마늘곱창,음식,한식,곱창/양구이전문,126.755912868286,37.4903552954884,경기도 부천시 상일로122번길 23
6945,세븐노래연습장,관광/여가/오락,무도/유흥/가무,노래방,126.780031315299,37.5078076000922,경기도 부천시 옥산로 159
6960,돈치킨,음식,닭/오리요리,후라이드/양념치킨,126.803367757516,37.5239225688282,경기도 부천시 원종로 30
6982,황금분식,음식,분식,라면김밥분식,126.773327239866,37.514531955277,경기도 부천시 수도로 65
7020,JJ,소매,사진/광학/정밀기기소매,핸드폰소매,126.78294188101,37.4866722895467,경기도 부천시 부천로 25
7036,카페65도씨,음식,커피점/카페,커피전문점/카페/다방,126.812188615467,37.4698682060989,경기도 부천시 양지남로 39
7063,빅뱅보습학원,학문/교육,학원-보습교습입시,학원-입시,126.755429760046,37.5003877245105,경기도 부천시 조마루로 105
